object_name,scene_file,model_file,object_keypoints,scene_keypoints,initial_matches,inliers,correct_matches,precision,recall,icp_score,processing_time_ms,transformation_matrix
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll017.ply.pcd,318,3661,312,11,10,0.909091,1,0.000172609,383,"-0.929087,-0.0506074,0.366388,-0.142196,-0.0179519,-0.983255,-0.181336,-0.0943599,0.369431,-0.175054,0.912629,0.0573662,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll018.ply.pcd,323,3661,322,10,8,0.8,1,0.000209425,388,"-0.641262,-0.757672,0.121369,-0.298035,0.727872,-0.650701,-0.216342,0.0586191,0.24289,-0.05039,0.968749,0.00586568,0,0,0,1"
Doll,../kinect/scenes/scene022.ply.pcd,../kinect/objects/doll/Doll019.ply.pcd,331,3661,307,11,5,0.454545,1,0.000738206,413,"-0.444705,-0.422775,-0.789623,0.545278,-0.279575,0.903067,-0.326063,0.313836,0.850934,0.0757576,-0.519796,1.39041,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll005.ply.pcd,343,3885,335,9,9,1,1,0.000343831,438,"-0.982129,0.178535,-0.0596498,0.183197,-0.138362,-0.899558,-0.41431,0.205693,-0.127627,-0.398652,0.908181,-0.0177606,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll006.ply.pcd,340,3885,335,11,3,0.272727,1,0.000296167,438,"-0.211218,-0.86616,-0.452955,0.534786,0.93058,-0.319966,0.177909,-0.323278,-0.299026,-0.383932,0.873608,0.0106535,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll007.ply.pcd,317,3885,313,6,0,0,1,0.000386912,416,"-0.800827,0.107121,0.589242,-0.608464,-0.138986,0.923776,-0.356829,0.085028,-0.582549,-0.367655,-0.724895,1.6544,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll008.ply.pcd,249,3885,247,10,3,0.3,1,0.000266246,417,"-0.30071,-0.90736,0.293736,-0.510228,-0.936551,0.33912,0.0887661,-0.153251,-0.180154,-0.248405,-0.951761,1.77167,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll009.ply.pcd,279,3885,265,8,4,0.5,1,0.000381979,403,"-0.286171,-0.300832,0.909731,-0.894863,0.284227,0.880058,0.380428,-0.415464,-0.915056,0.367438,-0.166341,1.32601,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll010.ply.pcd,306,3885,296,14,0,0,1,0.000330017,396,"-0.319753,0.89128,-0.321538,0.55582,0.922537,0.215462,-0.320172,0.387679,-0.216083,-0.399005,-0.891129,1.58545,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll011.ply.pcd,288,3885,284,6,6,1,1,0.000295745,377,"-0.953926,0.300011,0.00608414,-0.603063,-0.215175,-0.669764,-0.710725,0.699961,-0.209149,-0.679282,0.703455,0.509028,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll012.ply.pcd,313,3885,307,9,7,0.777778,1,0.000863739,420,"-0.427766,-0.73711,-0.523162,0.640997,0.770621,-0.599897,0.21512,-0.353571,-0.472406,-0.311135,0.824639,0.0359099,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll013.ply.pcd,308,3885,302,8,3,0.375,1,0.000306671,403,"0.475817,-0.840574,-0.258929,0.023387,-0.519944,-0.0313697,-0.85363,0.844949,0.709414,0.540797,-0.451976,1.28648,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll014.ply.pcd,258,3885,232,7,4,0.571429,1,0.000231609,364,"0.167344,0.945995,0.27766,-0.315962,-0.959489,0.0915157,0.266482,-0.23985,0.22668,-0.311006,0.922982,-0.0753477,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll015.ply.pcd,284,3885,280,10,10,1,1,0.000399991,427,"0.495645,0.865831,-0.0683703,0.21892,-0.051308,0.10777,0.99286,-0.916479,0.867009,-0.488593,0.0978418,0.836094,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll016.ply.pcd,298,3885,295,12,0,0,1,0.000229691,516,"-0.342763,-0.81912,0.459962,-0.292548,-0.58211,0.569488,0.580378,-0.623798,-0.737339,-0.0688157,-0.672016,1.49811,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll017.ply.pcd,327,3885,322,10,4,0.4,1,0.000353063,488,"0.991108,-0.120767,-0.0558831,-0.0177717,-0.116971,-0.990885,0.0668397,-0.330082,-0.0634458,-0.0597086,-0.996199,1.86326,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll018.ply.pcd,306,3885,304,10,2,0.2,1,0.000330314,415,"0.953978,-0.121182,0.274317,-0.0897894,-0.181708,-0.961268,0.207267,-0.369157,0.238572,-0.247573,-0.939041,1.74043,0,0,0,1"
Doll,../kinect/scenes/scene030.ply.pcd,../kinect/objects/doll/Doll019.ply.pcd,328,3885,312,16,4,0.25,1,0.000336918,405,"-0.978608,-0.16864,-0.117877,0.330935,0.205408,-0.833838,-0.512377,0.485049,-0.0118837,-0.525627,0.850637,-0.142155,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll005.ply.pcd,326,3758,313,9,8,0.888889,1,0.000213002,420,"0.095791,-0.986601,-0.13209,-0.0763492,0.599383,-0.0487755,0.79898,-0.577627,-0.794715,-0.155706,0.58668,0.0682776,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll006.ply.pcd,349,3758,342,12,7,0.583333,1,0.000382774,421,"-0.0633635,-0.994363,-0.0851112,-0.144598,-0.996427,0.0678073,-0.0503914,0.207467,0.0558788,0.0816133,-0.9951,1.5685,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll007.ply.pcd,319,3758,313,9,0,0,1,0.000388348,401,"0.514216,0.792351,0.328284,-0.543561,-0.667606,0.610072,-0.426759,0.0395405,-0.538417,0.000281245,0.842683,0.322938,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll008.ply.pcd,249,3758,243,8,3,0.375,1,0.00221104,370,"-0.716418,0.68225,0.145924,0.0513035,0.323974,0.510553,-0.796484,0.634857,-0.617898,-0.523336,-0.586797,1.30319,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll009.ply.pcd,285,3758,267,10,10,1,1,0.000206416,368,"0.23033,-0.363924,0.902506,-0.547617,-0.124884,-0.930825,-0.343472,0.246447,0.965067,-0.0335965,-0.259844,0.97072,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll010.ply.pcd,297,3758,285,9,1,0.111111,1,0.000256227,373,"-0.330347,-0.867786,-0.371249,0.167174,-0.943841,0.301196,0.135819,-0.284521,-0.00604363,0.395266,-0.918548,1.77709,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll011.ply.pcd,300,3758,290,8,1,0.125,1,0.000395575,371,"-0.513784,-0.805733,-0.294675,-0.354875,-0.762419,0.271317,0.587464,-0.502187,-0.393386,0.526493,-0.753699,1.95026,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll012.ply.pcd,334,3758,326,13,1,0.0769231,1,0.000202135,393,"-0.37915,-0.272213,0.884397,-0.534633,-0.859705,0.457174,-0.227848,-0.036036,-0.342295,-0.846704,-0.407358,1.12606,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll013.ply.pcd,322,3758,308,10,2,0.2,1,0.000351511,390,"0.302935,-0.950359,-0.0710646,-0.0590878,0.867797,0.244257,0.432748,-0.487183,-0.393907,-0.192764,0.89871,0.0320084,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll014.ply.pcd,254,3758,235,8,1,0.125,1,0.00186738,379,"-0.157488,-0.868761,0.469538,-0.339734,0.851715,0.121145,0.509821,-0.497982,-0.499791,0.480199,0.720854,0.116044,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll015.ply.pcd,288,3758,275,8,0,0,1,0.000285738,421,"0.247705,0.904686,-0.346694,0.345088,0.237859,-0.403682,-0.883443,0.672962,-0.939187,0.136369,-0.315181,1.14714,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll016.ply.pcd,290,3758,285,14,0,0,1,0.000254014,412,"-0.0134229,0.143416,-0.989577,1.25684,-0.780288,-0.620376,-0.0793238,-0.236856,-0.625285,0.771083,0.120232,0.738176,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll017.ply.pcd,336,3758,329,14,0,0,1,0.000733064,405,"0.545823,-0.225817,-0.806903,1.04494,-0.800099,-0.426469,-0.421869,0.107461,-0.248854,0.875864,-0.413452,1.27685,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll018.ply.pcd,319,3758,314,13,2,0.153846,1,0.00108869,383,"-0.346025,0.209369,-0.914567,1.03654,0.930738,0.199513,-0.306469,0.0597524,0.118303,-0.957269,-0.263903,1.18598,0,0,0,1"
Doll,../kinect/scenes/scene039.ply.pcd,../kinect/objects/doll/Doll019.ply.pcd,323,3758,295,13,13,1,1,0.000217241,379,"0.937547,-0.288729,-0.194034,-0.374798,0.341617,0.869455,0.356864,-0.199655,0.0656664,-0.400861,0.913786,0.341325,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll005.ply.pcd,327,4246,316,11,9,0.818182,1,0.000363706,407,"0.526255,-0.848344,-0.0581111,-0.537825,0.826874,0.526483,-0.197752,0.376966,0.198354,0.0560175,0.978534,0.272489,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll006.ply.pcd,326,4246,321,8,1,0.125,1,0.000301004,411,"-0.930397,0.23243,-0.28345,-0.0885615,0.143427,0.94245,0.30203,-0.48195,0.337337,0.240352,-0.910187,2.10094,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll007.ply.pcd,312,4246,300,8,7,0.875,1,0.00020241,441,"0.925631,-0.204773,0.318254,-0.084652,0.282594,0.933344,-0.221378,0.22645,-0.251707,0.294852,0.9218,0.00547883,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll008.ply.pcd,237,4246,232,7,0,0,1,0.000959239,377,"0.633659,-0.768267,0.0908444,-0.768783,0.0261845,-0.0960646,-0.995035,1.41018,0.773174,0.63289,-0.0407554,1.35435,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll009.ply.pcd,285,4246,262,11,11,1,1,0.000538835,385,"0.451949,0.795511,0.40362,-0.372231,0.83482,-0.217734,-0.50564,0.415333,-0.31436,0.565472,-0.762511,1.78406,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll010.ply.pcd,308,4246,296,13,0,0,1,0.000523766,423,"0.236631,-0.76444,-0.599704,0.398801,-0.924868,-0.366349,0.102048,-0.313815,-0.29771,0.530498,-0.793691,1.85614,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll011.ply.pcd,288,4246,279,8,6,0.75,1,0.000333915,388,"0.888176,0.449676,0.0945329,0.0178683,-0.425917,0.728436,0.536638,-0.555635,0.172451,-0.516893,0.838506,0.106438,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll012.ply.pcd,325,4246,322,14,2,0.142857,1,0.000434372,438,"-0.155469,-0.938332,-0.308823,0.143262,0.910799,-0.257199,0.322958,-0.483633,-0.382468,-0.231064,0.894612,0.0945426,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll013.ply.pcd,324,4246,320,9,6,0.666667,1,0.000390364,442,"0.559722,-0.821082,-0.111998,-0.108113,-0.650342,-0.351471,-0.673446,0.475035,0.513588,0.449778,-0.730707,1.80611,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll014.ply.pcd,247,4246,226,14,13,0.928571,1,0.000389403,401,"0.794264,0.579752,-0.181758,0.523841,-0.607572,0.758771,-0.234792,0.166441,0.00179163,0.296919,0.954903,-0.0325316,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll015.ply.pcd,288,4246,273,7,0,0,1,0.000292759,392,"-0.0627337,-0.863887,-0.499768,0.555492,-0.960044,-0.0846039,0.266755,-0.376001,-0.272728,0.496535,-0.824061,1.80523,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll016.ply.pcd,288,4246,280,9,0,0,1,0.000302653,399,"0.499468,-0.839806,-0.212767,0.396227,0.719414,0.538895,-0.438233,0.154484,0.482687,0.0658149,0.873323,0.301291,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll017.ply.pcd,311,4246,304,11,8,0.727273,1,0.000294596,406,"0.885002,-0.461206,-0.0637167,0.106386,-0.457084,-0.834637,-0.307344,0.17281,0.0885671,0.301124,-0.949465,1.96112,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll018.ply.pcd,321,4246,319,14,6,0.428571,1,0.000660755,411,"-0.384893,0.744819,0.545077,-0.326351,-0.914566,-0.228286,-0.333858,0.192313,-0.12423,-0.627006,0.769051,0.0998877,0,0,0,1"
Doll,../kinect/scenes/sceneTuning.ply.pcd,../kinect/objects/doll/Doll019.ply.pcd,338,4246,318,13,1,0.0769231,1,0.000538329,421,"0.473441,0.488181,0.733169,-0.835976,-0.878406,0.323377,0.351906,-0.516285,-0.0652956,-0.810623,0.581917,0.384451,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck000.ply.pcd,357,3784,319,15,8,0.533333,1,0.000243698,366,"0.298004,-0.844923,-0.444197,0.424663,0.817319,-0.0145551,0.576012,-0.644471,-0.493148,-0.5347,0.68623,0.180989,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck001.ply.pcd,466,3784,419,13,0,0,1,0.00084251,419,"0.432983,-0.0668636,-0.898925,0.845658,-0.246878,0.950321,-0.189597,0.195357,0.866941,0.304016,0.394964,0.518291,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck002.ply.pcd,563,3784,537,12,0,0,1,0.000603991,465,"0.739144,0.629596,-0.239339,0.335596,0.0748401,-0.429907,-0.899768,0.77163,-0.669383,0.647143,-0.364885,1.24683,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck003.ply.pcd,508,3784,486,10,0,0,1,0.00266822,484,"0.600308,0.474121,-0.644085,0.517687,0.319084,0.596485,0.736477,-0.808033,0.733364,-0.647631,0.206788,0.644037,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck004.ply.pcd,493,3784,477,15,7,0.466667,1,0.00131745,449,"-0.647335,0.525127,-0.552457,0.707793,0.720952,0.65708,-0.220193,0.163872,0.247376,-0.540829,-0.803937,1.56877,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck005.ply.pcd,509,3784,493,15,11,0.733333,1,0.0009399,444,"-0.443192,-0.882741,0.156036,0.0129199,0.871384,-0.383377,0.30613,-0.392435,-0.210414,0.271641,0.939117,-0.0457524,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck006.ply.pcd,577,3784,566,12,3,0.25,1,0.000788973,489,"0.882094,0.43911,0.170584,0.177064,0.363623,-0.864889,0.346049,-0.468876,0.299489,-0.243219,-0.922582,1.66813,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck007.ply.pcd,303,3784,295,12,11,0.916667,1,0.000650057,368,"0.734721,0.243896,-0.63302,0.80963,0.523572,-0.797224,0.300525,-0.444736,-0.431362,-0.552227,-0.713426,1.44991,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck008.ply.pcd,502,3784,496,14,12,0.857143,1,0.00424833,479,"0.404343,0.914609,-0.00187095,0.267931,0.875564,-0.386486,0.289876,-0.461846,0.264395,-0.118849,-0.957066,1.97992,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck009.ply.pcd,480,3784,475,16,7,0.4375,1,0.00103648,454,"0.470981,-0.176895,-0.86423,0.952115,-0.782026,-0.53706,-0.316251,0.173099,-0.408195,0.824791,-0.391281,1.27683,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck010.ply.pcd,467,3784,454,15,7,0.466667,1,0.00105424,440,"0.497052,0.861348,-0.105003,0.31416,-0.800816,0.408752,-0.437743,0.347218,-0.334127,0.301667,0.89295,0.0379408,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck011.ply.pcd,554,3784,529,9,0,0,1,0.000427825,484,"-0.480159,-0.688646,-0.543345,0.358182,-0.641973,0.697985,-0.317326,0.395383,0.59777,0.196443,-0.777229,1.57402,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck012.ply.pcd,522,3784,480,16,3,0.1875,1,0.000683348,454,"-0.5601,-0.251536,-0.789324,0.739359,-0.0313623,-0.945674,0.323616,-0.456515,-0.827838,0.20601,0.521779,0.397528,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck013.ply.pcd,592,3784,576,11,2,0.181818,1,0.000694736,498,"-0.42407,-0.905043,0.0326703,-0.0489405,0.66142,-0.28487,0.693814,-0.69743,-0.618624,0.315835,0.719415,0.156714,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck017.ply.pcd,576,3784,566,10,6,0.6,1,0.000800369,521,"-0.623187,0.572716,-0.53258,0.649006,0.742148,0.647869,-0.171714,0.133996,0.246697,-0.502262,-0.828781,1.59061,0,0,0,1"
Duck,../kinect/scenes/scene011.ply.pcd,../kinect/objects/duck/duck018.ply.pcd,618,3784,605,11,0,0,1,0.000821385,538,"0.99258,0.0498443,-0.110924,0.271999,-0.033468,-0.764955,-0.643223,0.64856,-0.116912,0.64216,-0.757607,1.49185,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck000.ply.pcd,341,4291,310,8,8,1,1,0.000339929,405,"0.332963,-0.547616,-0.767629,0.700824,0.928687,0.331455,0.166367,-0.187782,0.16333,-0.768282,0.618927,0.215361,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck001.ply.pcd,463,4291,415,13,13,1,1,0.0043778,510,"0.491958,-0.516003,-0.701231,1.09402,0.231566,-0.69887,0.676733,-1.09057,-0.839264,-0.495302,-0.224322,1.25957,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck002.ply.pcd,567,4291,549,15,5,0.333333,1,0.000440889,562,"0.779167,-0.558148,-0.285262,0.15287,0.577566,0.462451,0.67273,-0.6649,-0.243561,-0.688926,0.682691,0.211784,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck003.ply.pcd,509,4291,491,9,3,0.333333,1,0.000627832,492,"-0.264203,0.960767,-0.0844312,0.299137,0.418767,0.0354183,-0.907405,0.722531,-0.868813,-0.275098,-0.411694,1.34204,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck004.ply.pcd,496,4291,483,10,1,0.1,1,0.000300508,489,"0.967655,0.188046,0.168189,-0.478711,0.158258,-0.971623,0.175808,-0.597385,0.196476,-0.143504,-0.969952,2.05209,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck005.ply.pcd,522,4291,509,9,3,0.333333,1,0.00191,496,"0.239541,0.416562,0.876985,-0.85087,-0.322311,0.886174,-0.33289,0.249005,-0.915828,-0.202922,0.346536,0.574918,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck006.ply.pcd,578,4291,565,11,8,0.727273,1,0.00379102,506,"0.499642,0.50332,-0.705002,0.740729,-0.854748,0.154377,-0.495553,0.295636,-0.140585,0.8502,0.507345,0.503743,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck007.ply.pcd,311,4291,293,12,5,0.416667,1,0.000347551,391,"0.432625,0.00943693,-0.901528,1.09461,0.127535,0.989252,0.0715549,-0.187286,0.89251,-0.145933,0.426771,0.638256,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck008.ply.pcd,507,4291,494,12,6,0.5,1,0.00214991,495,"-0.285719,0.745896,-0.601678,0.912282,0.724923,-0.242417,-0.644773,0.289367,-0.626786,-0.62039,-0.471449,1.52047,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck009.ply.pcd,516,4291,510,10,4,0.4,1,0.000761388,501,"-0.925285,0.147313,0.349498,-0.299569,-0.141824,0.720257,-0.679056,0.766942,-0.351763,-0.677886,-0.645552,1.33798,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck010.ply.pcd,455,4291,439,10,9,0.9,1,0.00079094,484,"-0.484814,-0.833566,-0.26482,-0.295905,0.863678,-0.408523,-0.295258,0.218058,0.137932,-0.371863,0.917987,0.261589,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck011.ply.pcd,548,4291,509,12,5,0.416667,1,0.00182834,568,"0.391395,0.908039,0.149264,-0.594177,-0.707464,0.400646,-0.582225,0.647024,-0.588483,0.122279,0.799213,0.441222,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck012.ply.pcd,523,4291,481,12,0,0,1,0.0015637,535,"-0.391152,0.69633,-0.601775,0.977432,0.691311,0.653938,0.307343,-0.572279,0.607534,-0.295794,-0.737167,1.78597,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck013.ply.pcd,584,4291,574,11,1,0.0909091,1,0.000546982,528,"-0.9595,-0.0164534,-0.281251,0.241944,0.013913,0.994314,-0.105631,0.132366,0.281388,-0.105263,-0.95381,1.7855,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck017.ply.pcd,596,4291,590,10,7,0.7,1,0.00597659,533,"0.848471,0.510103,0.141061,0.166705,0.529245,-0.816912,-0.22926,0.260784,-0.00171052,0.269174,-0.963095,1.62716,0,0,0,1"
Duck,../kinect/scenes/scene013.ply.pcd,../kinect/objects/duck/duck018.ply.pcd,612,4291,604,12,5,0.416667,1,0.000725659,534,"-0.981387,-0.0813213,-0.173995,0.164463,0.0231141,0.849345,-0.527341,0.655147,0.190664,-0.521545,-0.831653,1.47031,0,0,0,1"
Duck,../kinect/scenes/scene014.ply.pcd,../kinect/objects/duck/duck000.ply.pcd,338,3855,310,12,8,0.666667,1,0.000193852,385,"0.644536,0.190839,0.740382,-0.854616,-0.763448,0.107909,0.636799,-0.678938,0.0416335,-0.975675,0.215245,0.538516,0,0,0,1"
Duck,../kinect/scenes/scene014.ply.pcd,../kinect/objects/duck/duck001.ply.pcd,470,3855,434,14,7,0.5,1,0.000956424,435,"-0.0666589,0.811817,0.580107,-0.226153,-0.590502,-0.500744,0.632908,-0.58889,0.804286,-0.300364,0.512754,0.237679,0,0,0,1"
Duck,../kinect/scenes/scene014.ply.pcd,../kinect/objects/duck/duck002.ply.pcd,571,3855,548,14,3,0.214286,1,0.000456294,509,"0.857497,0.201793,-0.473274,0.46998,0.0834751,0.853124,0.514995,-0.417874,0.507682,-0.481111,0.714705,0.0915678,0,0,0,1"
Duck,../kinect/scenes/scene014.ply.pcd,../kinect/objects/duck/duck003.ply.pcd,514,3855,496,11,0,0,1,0.000478982,471,"0.847347,0.416469,0.329491,-0.508366,0.358,0.0102868,-0.933669,0.678327,-0.392233,0.909095,-0.140378,1.27624,0,0,0,1"
Duck,../kinect/scenes/scene014.ply.pcd,../kinect/objects/duck/duck004.ply.pcd,479,3855,465,10,10,1,1,0.000210944,442,"0.356129,0.272286,-0.89389,1.25754,0.181897,-0.958508,-0.2195,-0.105685,-0.916564,-0.0844293,-0.39088,1.34257,0,0,0,1"
Duck,../kinect/scenes/scene014.ply.pcd,../kinect/objects/duck/duck005.ply.pcd,517,3855,509,11,1,0.0909091,1,0.00140148,490,"0.270364,-0.642027,0.717437,-0.512727,0.897959,0.43693,0.0526091,-0.102528,-0.347245,0.630001,0.694641,0.288205,0,0,0,1"
Duck,../kinect/scenes/scene014.ply.pcd,../kinect/objects/duck/duck006.ply.pcd,592,3855,577,13,1,0.0769231,1,0.00029718,542,"-0.706008,-0.118232,-0.698273,0.547878,0.419641,0.724405,-0.546946,0.632957,0.570494,-0.679168,-0.461817,1.16171,0,0,0,1"
Duck,../kinect/scenes/scene014.ply.pcd,../kinect/objects/duck/duck007.ply.pcd,316,3855,306,10,8,0.8,1,0.000667141,404,"0.436626,-0.83925,-0.324064,0.0618186,0.752058,0.538184,-0.380486,0.504694,0.493726,-0.0775874,0.86615,-0.0883704,0,0,0,1"
Duck,../kinect/scenes/scene014.ply.pcd,../kinect/objects/duck/duck008.ply.pcd,476,3855,470,23,23,1,1,5.21671e-05,432,"0.818825,0.175266,-0.546639,0.457264,-0.130358,0.984147,0.120275,-0.0793801,0.559048,-0.0272278,0.828686,0.0421342,0,0,0,1"
Duck,../kinect/scenes/scene014.ply.pcd,../kinect/objects/duck/duck009.ply.pcd,499,3855,495,17,4,0.235294,1,0.00134924,464,"-0.686258,-0.249094,-0.68338,0.99631,-0.528879,0.81589,0.233711,-0.433175,0.499347,0.521809,-0.691648,1.72726,0,0,0,1"
Duck,../kinect/scenes/scene014.ply.pcd,../kinect/objects/duck/duck010.ply.pcd,462,3855,441,10,2,0.2,1,0.000939794,435,"-0.240148,-0.104236,-0.965125,1.2882,-0.414499,0.910039,0.00485183,-0.192168,0.877795,0.401207,-0.261749,1.30658,0,0,0,1"
Duck,../kinect/scenes/scene014.ply.pcd,../kinect/objects/duck/duck011.ply.pcd,566,3855,529,12,9,0.75,0.948763,0.000269152,471,"0.818074,-0.202124,0.538431,-0.633316,-0.132972,0.844371,0.519006,-0.465987,-0.559536,-0.49618,0.663882,0.138588,0,0,0,1"
Duck,../kinect/scenes/scene014.ply.pcd,../kinect/objects/duck/duck012.ply.pcd,520,3855,491,14,3,0.214286,0.946154,0.00129626,471,"0.497712,-0.689277,0.526485,-0.639806,0.180695,0.67609,0.714322,-0.58982,-0.848315,-0.260392,0.461046,0.313215,0,0,0,1"
